ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum,precpop,precinct,offpcap
QN069500,4069500,-73.866543,40.724441,10494.41684,0.06489547,0.058626466,0,0,0,73.13182469,0.628845103,0.195387584,0.804612416,0.438628159,0.055956679,0.145034843,0.351480836,4,2332,112,0.009078945
QN069300,4069300,-73.863735,40.728844,20792.2317,0.181174805,0.056904401,0,14.66824106,1,110.0118079,0.882018573,0.328257877,0.671742123,0.587792642,0.060200669,0.144268078,0.395414462,4,2835,112,0.009078945
QN069300,4069300,-73.863735,40.728844,20792.2317,0.181174805,0.056904401,0,14.66824106,1,110.0118079,0.882018573,0.328257877,0.671742123,0.587792642,0.060200669,0.144268078,0.395414462,4,2835,112,0.009078945
QN068700,4068700,-73.869805,40.730542,16371.38606,0.135272882,0.050919378,3.476616279,0,0,118.2049535,0.51893222,0.153204751,0.84679525,0.538995727,0.060363248,0.127415587,0.51221066,4,4709,112,0.009078945
QN068700,4068700,-73.869805,40.730542,16371.38606,0.135272882,0.050919378,3.476616279,0,0,118.2049535,0.51893222,0.153204751,0.84679525,0.538995727,0.060363248,0.127415587,0.51221066,4,4709,112,0.009078945
QN064500,4064500,-73.85249,40.708287,4290.61094,0.116683726,0.06561086,19.76228171,0,0,92.22398131,0.919269472,0.642065591,0.357934409,0.465030675,0.011042945,0.146366428,0.270726714,4,1928,112,0.009078945
QN079200,4079200,-73.79521,40.667988,7194.178419,0.198249453,0.128571429,0,0,0,91.99716649,0.859205442,0.687613005,0.312386995,0.43220339,0.016949153,0.082693947,0.960358056,4,2365,113,0.027016232
QN079000,4079000,-73.796913,40.671397,10659.91919,0.245109321,0.076785714,0,0,0,69.37925968,0.684160491,0.219001998,0.780998002,0.610601427,0.01019368,0.117151608,1,4,2478,113,0.027016232
QN078800,4078800,-73.790016,40.669588,8821.509122,0.119311193,0.140221402,0,0,0,75.72110834,0.726353615,0.238443895,0.761556105,0.418290855,0.008995502,0.090128755,0.987737584,4,1746,113,0.027016232
QN076800,4076800,-73.785099,40.667338,2538.590673,0.098859316,0.109215017,0,0,0,71.65376899,0.76155582,0.744153732,0.255846268,0.324110672,0,0.147849462,0.774193548,4,775,113,0.027016232
QN076800,4076800,-73.785099,40.667338,2538.590673,0.098859316,0.109215017,0,0,0,71.65376899,0.76155582,0.744153732,0.255846268,0.324110672,0,0.147849462,0.774193548,4,775,113,0.027016232
QN071600,4071600,-73.78784,40.652954,1.666709631,0,0,1.666709631,0,0,4.111217089,0.001985328,0.999503421,0.000496579,0,0,0,0,4,28,113,0.027016232
QN071600,4071600,-73.78784,40.652954,1.666709631,0,0,1.666709631,0,0,4.111217089,0.001985328,0.999503421,0.000496579,0,0,0,0,4,28,113,0.027016232
QN053200,4053200,-73.748921,40.699088,9191.964559,0.085141903,0.113033449,61.24573832,0,0,137.8029112,0.692654889,0.222806425,0.777193575,0.425675676,0,0.139367018,0.99611327,4,1855,113,0.027016232
QN053000,4053000,-73.75307,40.695738,10411.77707,0.116775599,0.089184061,8.940985028,0,0,89.40985028,0.485986233,0.141526233,0.858473767,0.451576577,0.096846847,0.111635895,0.988407042,4,2227,113,0.027016232
QN052800,4052800,-73.758426,40.691988,8215.238073,0.156521739,0.138888889,34.93368422,0,0,128.0901755,0.832653757,0.295460124,0.704539876,0.36043956,0.048351648,0.162296244,0.980864635,4,1484,113,0.027016232
QN052600,4052600,-73.760867,40.695338,10051.36046,0.160560345,0.139732685,32.30217609,0,0,64.60435218,0.478011159,0.138756024,0.861243976,0.360912982,0,0.121049813,1,4,1867,113,0.027016232
QN052400,4052400,-73.762506,40.699288,10381.49899,0.190112131,0.161403509,15.82545577,0,0,100.2278866,0.320506687,0.087843078,0.912156922,0.490620491,0.02020202,0.139735772,0.983739837,4,1889,113,0.027016232
QN052200,4052200,-73.757183,40.698888,8256.20918,0.054595715,0.085014409,22.69748228,0,0,90.78992913,0.324770917,0.08913838,0.91086162,0.436817473,0.00624025,0.137457045,0.972508591,4,1478,113,0.027016232
QN052000,4052000,-73.754429,40.699538,10139.06303,0.120292299,0.087378641,17.09791405,0,0,39.89513279,0.990140591,0.450352721,0.549647279,0.498392283,0.012861736,0.130410343,0.989881956,4,1701,113,0.027016232
QN051800,4051800,-73.751771,40.700238,11748.07981,0.105764411,0.070407041,17.2343469,0,0,86.17173452,0,0,1,0.432330827,0.007518797,0.129584352,0.993154034,4,2110,113,0.027016232
QN050800,4050800,-73.755028,40.706167,9368.03797,0.12987013,0.183745583,36.9001988,0,0,92.250497,0.998314546,0.479472858,0.520527142,0.565084227,0.010719755,0.108813392,1,4,2059,113,0.027016232
QN050600,4050600,-73.759125,40.704691,7321.607871,0.131889764,0.121510673,14.41261392,0,0,120.105116,0.450609892,0.129395727,0.870604273,0.453531599,0.014869889,0.152230971,0.995406824,4,1562,113,0.027016232
QN050400,4050400,-73.764213,40.704549,8212.510496,0.153761062,0.122807018,22.45082148,0,0,130.2147646,0.668015167,0.211909375,0.788090625,0.48976378,0.023622047,0.11645708,1,4,1750,113,0.027016232
QN043400,4043400,-73.77868,40.695644,7751.458454,0.219482121,0.105185185,52.34256783,0,0,114.2019662,0.423332604,0.120306901,0.879693099,0.516556291,0.029801325,0.200122775,0.994475138,4,1635,113,0.027016232
QN043200,4043200,-73.775278,40.690736,4827.922411,0.125457876,0.115107914,42.76282029,0,0,94.07820465,0.904868659,0.345783155,0.654216845,0.357723577,0.010162602,0.117803366,0.972542073,4,1109,113,0.027016232
QN042600,4042600,-73.767697,40.688434,884.9042105,,,9.393887585,0,0,24.42410772,0,1,0,,,0.713375796,0.518046709,4,475,113,0.027016232
QN042200,4042200,-73.773497,40.694326,5416.47717,0.025445293,0.100775194,17.09746581,0,0,102.5847949,0.053156365,0.013470547,0.986529453,0.443965517,0.007183908,0.183712121,1,4,1586,113,0.027016232
QN042000,4042000,-73.771337,40.695575,3964.202851,0.040723982,0.058823529,13.25820351,0,0,70.71041874,0.99873723,0.517767736,0.482232264,0.494680851,0,0.15942029,0.993311037,4,878,113,0.027016232
QN040200,4040200,-73.769506,40.697988,7041.410941,0.108227848,0.06456241,4.431347351,0,0,115.2150311,0.339450166,0.093628915,0.906371085,0.403374233,0.029141104,0.134675897,1,4,1453,113,0.027016232
QN040000,4040000,-73.764452,40.696802,6608.560953,0.168591224,0.093062606,15.08803871,0,0,135.7923484,0.373922264,0.104374629,0.895625371,0.45112782,0,0.156012177,0.99847793,4,1416,113,0.027016232
QN039800,4039800,-73.763892,40.693447,9714.320608,0.076155462,0.117219917,20.35478388,0,0,106.8626154,0.564650358,0.170094846,0.829905154,0.456834532,0.005995204,0.139339969,0.983237297,4,1762,113,0.027016232
QN039400,4039400,-73.758575,40.688884,8359.447463,0.110642782,0.107168718,35.11143492,0,0,114.1121635,0.497272537,0.145483617,0.854516383,0.392205639,0.020729685,0.128106405,0.972698635,4,2857,113,0.027016232
QN038400,4038400,-73.74796,40.692338,8549.913717,0.079732914,0.053745928,32.68315641,0,0,111.1227318,0.396005333,0.111414531,0.888585469,0.472711268,0.034330986,0.131116208,0.993501529,4,2608,113,0.027016232
QN037600,4037600,-73.753899,40.68667,7829.227193,0.111989238,0.084137014,19.65496367,0,0,94.34382559,0.209501159,0.055449991,0.944550009,0.3943769,0.015197568,0.138075314,0.98376569,4,5975,113,0.027016232
QN036800,4036800,-73.766911,40.684688,11182.23734,0.134244373,0.082342178,31.33533283,0,0,138.7707597,0.131760449,0.034103136,0.965896864,0.387755102,0.029591837,0.134907926,0.995196157,4,2501,113,0.027016232
QN036600,4036600,-73.762176,40.685388,7496.819866,0.152592593,0.081280788,30.41867153,0,0,116.1440186,0.91328428,0.352762335,0.647237665,0.469935245,0.04440333,0.177056437,0.985983032,4,2638,113,0.027016232
QN035200,4035200,-73.758235,40.678698,4217.813016,0.062694704,0.105519481,22.53793215,0,0,104.6403992,0.926903059,0.63518223,0.36481777,0.38197026,0,0.122137405,0.992748092,4,2519,113,0.027016232
QN033402,4033402,-73.766831,40.67129,16754.62613,0.082926829,0.053888351,12.6986707,0,0,58.41388523,0.628691721,0.195324648,0.804675352,0.461565339,0.036862334,0.147567076,0.974154919,4,13194,113,0.027016232
QN033401,4033401,-73.766818,40.67891,4587.087646,0.074104235,0.094631483,29.78628342,0,0,107.9752774,0.894893245,0.33789914,0.66210086,0.43123061,0.011375388,0.089691558,0.996753247,4,2538,113,0.027016232
QN033000,4033000,-73.764539,40.669052,7614.122175,0.093984336,0.081734186,19.78657703,0,0,101.4062073,0.774660739,0.262650437,0.737349564,0.393520348,0.035559068,0.121812571,0.992366412,4,6083,113,0.027016232
QN029200,4029200,-73.779845,40.671794,7164.660898,0.083192488,0.108074534,0,0,0,101.0417941,0.916788973,0.355768392,0.644231608,0.414003759,0.01174812,0.144553721,0.989794025,4,5389,113,0.027016232
QN028800,4028800,-73.787923,40.677374,6067.175276,0.133348741,0.094187298,0,0,0,87.54742152,0.358578482,0.099556022,0.900443978,0.476979742,0.052793125,0.118415025,0.97182776,4,4366,113,0.027016232
QN028400,4028400,-73.7781,40.681752,7765.860387,0.067122436,0.060471038,0,0,0,102.9700884,0.834020852,0.296297308,0.703702693,0.465753425,0,0.117792168,0.985507246,4,3243,113,0.027016232
QN028200,4028200,-73.77406,40.683188,7044.955378,0.153117601,0.083185841,38.92240541,0,0,122.3275598,0.748885197,0.249443219,0.750556781,0.276553106,0.072144289,0.109707972,0.976322021,4,1318,113,0.027016232
QN028000,4028000,-73.779557,40.687398,10037.1252,0.073283324,0.054347826,5.791762955,0,0,86.87644432,0.380332632,0.106405231,0.893594769,0.325722983,0,0.136180035,0.990190421,4,1698,113,0.027016232
QN027800,4027800,-73.781341,40.685381,12680.28211,0.295617174,0.193475816,0,0,0,66.79692066,0.782169342,0.26663834,0.73336166,0.419448476,0.040638607,0.10667252,0.965320457,4,2262,113,0.027016232
QN027600,4027600,-73.787126,40.686865,7490.26758,0.266611296,0.134935305,6.159759523,0,0,117.0354309,0.9734637,0.418550168,0.581449832,0.4,0.034782609,0.080592105,0.990953947,4,1223,113,0.027016232
QN027400,4027400,-73.78888,40.684478,13470.3046,0.131450299,0.14953271,0,0,0,80.48525291,0,0,1,0.472696246,0,0.127104834,0.988593156,4,1834,113,0.027016232
QN027200,4027200,-73.791701,40.682988,13859.60622,0.304347826,0.229043684,6.609254278,0,0,46.26477995,0.75072454,0.250362533,0.749637467,0.425465839,0.054347826,0.078206962,0.969957082,4,2184,113,0.027016232
QN027000,4027000,-73.79168,40.688229,8658.322012,0.143795141,0.122171946,0,0,0,122.4971603,0.75654479,0.253294097,0.746705903,0.422182469,0.060822898,0.091961415,0.96977492,4,1468,113,0.027016232
QN026600,4026600,-73.781447,40.6907,10671.82482,0.281993205,0.148148148,24.10350043,0,0,78.3363764,0.717244316,0.234126118,0.765873882,0.61627907,0.042635659,0.244494636,0.997741389,4,1799,113,0.027016232
QN026400,4026400,-73.786931,40.691371,8498.329221,0.222783647,0.080485116,7.807376409,0,0,101.4958933,0.81422607,0.2844925,0.7155075,0.547878788,0,0.156637575,1,4,2181,113,0.027016232
QN026200,4026200,-73.792878,40.689783,8296.530414,0.111207646,0.031539889,0,0,0,91.71334641,0.434763439,0.12408892,0.87591108,0.343313373,0.043912176,0.052721088,0.931122449,4,1144,113,0.027016232
QN019402,4019402,-73.801775,40.685407,10241.8521,0.117391304,0.102941177,0,0,0,104.0092507,0.064596002,0.01641857,0.98358143,0.308641975,0.030864198,0.084826762,0.971923536,4,1643,113,0.027016232
QN019200,4019200,-73.800032,40.682338,10557.87694,0.187311178,0.109573241,5.316151532,0,0,47.84536378,0.977990078,0.425821294,0.574178706,0.403162055,0.032938076,0.126888218,0.996475327,4,2000,113,0.027016232
QN019000,4019000,-73.795432,40.684088,12131.49523,0.239683933,0.177045177,5.302226935,0,0,58.32449629,0.645838234,0.202442541,0.797557459,0.53740458,0,0.111013986,0.961975525,4,2226,113,0.027016232
QN018800,4018800,-73.799226,40.680688,8078.231293,0.108611327,0.185454546,0,0,0,61.61885044,0.074470314,0.018977733,0.981022267,0.599088838,0,0.151029748,1,4,1266,113,0.027016232
QN018600,4018600,-73.798351,40.678938,9886.074758,0.135397693,0.070503597,0,0,0,94.15309293,0,0,1,0.53164557,0.011075949,0.160119048,0.973809524,4,1742,113,0.027016232
QN018402,4018402,-73.7946,40.678542,10530.64307,0.104147031,0.137420719,0,0,0,90.82261388,0.949107632,0.387203315,0.612796685,0.492366412,0.025445293,0.184748071,0.994098956,4,2186,113,0.027016232
QN018401,4018401,-73.792528,40.675388,12941.58797,0.287365484,0.147239264,0,0,0,72.01201572,0.833670256,0.296082281,0.703917719,0.476772616,0.039119804,0.076709062,0.988871224,4,2370,113,0.027016232
QN018200,4018200,-73.798814,40.674314,8754.309574,0.287439614,0.141791045,0,0,0,99.81160559,0.744954699,0.24748995,0.75251005,0.488023952,0.016467066,0.067933492,1,4,2238,113,0.027016232
QN031700,4031700,-73.892142,40.767122,10452.52209,0.045180232,0.05958971,6.819456592,0,0,100.5869847,0.639221313,0.199675722,0.800324278,0.372101195,0.039353479,0.153808514,0.127548524,4,6131,114,0.016933949
QN029900,4029900,-73.902327,40.766562,0,,,4.675978098,0,0,18.70391239,0.183756675,0.951730928,0.048269072,,,,,4,18,114,0.016933949
QN029700,4029700,-73.90136,40.759499,3629.34423,0.154755508,0.09394572,0,0,0,62.2062214,0.646041728,0.797471962,0.202528038,0.602125148,0.126328217,0.09051955,0.450990895,4,1961,114,0.016933949
QN029500,4029500,-73.906208,40.755811,21064.0481,0.142170503,0.061524334,0,5.316518956,1,85.0643033,0.533789097,0.158601808,0.841398192,0.618737475,0.043587174,0.132256436,0.465169107,4,3790,114,0.016933949
BX000100,2000100,-73.875217,40.791982,7643.30296,,,0,0,0,19.13816078,0,1,0,,,0,0.876056338,2,12780,114,0.016933949
QN016300,4016300,-73.910031,40.75477,20239.45138,0.296338156,0.145442359,0,4.574921197,1,82.34858155,0.955924495,0.395029165,0.604970835,0.618167203,0.136655949,0.136528029,0.668625678,4,4546,114,0.016933949
QN016100,4016100,-73.914594,40.754036,28140.49817,0.114541833,0.124020888,0,18.57458625,1,92.87293126,0.92118383,0.359628912,0.640371089,0.695783133,0.107680723,0.099339934,0.55049505,4,2908,114,0.016933949
QN015900,4015900,-73.918045,40.754298,29415.95045,0.214888233,0.061794998,0,0,0,61.87621045,0.731953942,0.241134177,0.758865823,0.636163175,0.08985667,0.103491796,0.295119899,4,4754,114,0.016933949
QN015700,4015700,-73.921065,40.753099,10500.50524,0.287348587,0.093150685,0,21.19886657,1,56.53031085,0.759155292,0.745379659,0.254620341,0.655502392,0.172248804,0.077388964,0.595558546,4,1635,114,0.016933949
QN015500,4015500,-73.917386,40.758636,17472.67805,0.16059793,0.074877537,0,6.684268574,1,53.47414859,0.964646421,0.594012737,0.405987263,0.662754304,0.085289515,0.063504208,0.431905126,4,2675,114,0.016933949
QN015300,4015300,-73.913412,40.757279,19961.99986,0.169653525,0.065017668,0,7.949820732,1,71.54838658,0.789393117,0.270540372,0.729459628,0.733384853,0.126738794,0.100756671,0.407805655,4,2622,114,0.016933949
QN015100,4015100,-73.910653,40.759319,22684.09795,0.136498516,0.033376123,0,0,0,37.39547963,0.644153937,0.201735829,0.798264171,0.632666667,0.047333333,0.100230795,0.300032971,4,3148,114,0.016933949
QN014900,4014900,-73.914823,40.760892,29967.54926,0.234123223,0.07585335,0,0,0,65.84207309,0.968020706,0.410586224,0.589413776,0.666435506,0.099167823,0.069365976,0.340552417,4,3133,114,0.016933949
QN014700,4014700,-73.910093,40.76257,23063.69564,0.097629445,0.077883472,0,0,0,50.15404457,0.717112421,0.234064115,0.765935885,0.582236842,0.045394737,0.143522833,0.229263747,4,3268,114,0.016933949
QN014500,4014500,-73.907351,40.762886,16416.0317,0.120894161,0.06875,0,0,0,59.58632196,0.238153802,0.063580993,0.936419007,0.535140562,0.125502008,0.129310345,0.280399274,4,2282,114,0.016933949
QN014300,4014300,-73.911409,40.764736,32144.91948,0.167701863,0.046954905,7.129057325,0,0,42.77434395,0.676611176,0.215663569,0.784336431,0.615618661,0.063387424,0.100687514,0.434464405,4,4509,114,0.016933949
QN014100,4014100,-73.906322,40.767229,13563.66826,0.214178732,0.0831643,6.748093664,0,0,74.2290303,0.891311795,0.664839471,0.335160529,0.441176471,0.085972851,0.110447761,0.268656716,4,1970,114,0.016933949
QN013700,4013700,-73.905348,40.768002,6664.757365,0.115804807,0.026481715,14.56247057,0,0,126.2080783,0.823128903,0.289719772,0.710280228,0.517880795,0.100662252,0.214857975,0.172614712,4,1474,114,0.016933949
QN013500,4013500,-73.899443,40.768586,12661.56108,0.074869414,0.030418251,0,0,0,43.88756007,0.012015976,0.003013073,0.996986927,0.406374502,0.05312085,0.228769497,0.09994223,4,1764,114,0.016933949
QN012300,4012300,-73.900559,40.774688,14178.97776,0.089190041,0.081424936,0,0,0,102.778597,0.753411166,0.251711441,0.748288559,0.434904997,0.077410275,0.132366845,0.151591554,4,3283,114,0.016933949
QN012100,4012100,-73.903665,40.771636,19146.27426,0.090626216,0.060015004,0,0,0,22.34104348,0.504583965,0.148071018,0.851928982,0.581320451,0.118357488,0.135355893,0.178140801,4,2570,114,0.016933949
QN011900,4011900,-73.905409,40.770705,17047.98362,0.163733333,0.074146342,0,0,0,53.4140479,0.999584956,0.489813684,0.510186317,0.617492097,0.060063224,0.1154047,0.235509138,4,1975,114,0.016933949
QN011700,4011700,-73.910185,40.770129,19454.43104,0.166251979,0.093822573,0,0,0,57.2059723,0.502115406,0.147195311,0.852804689,0.614044351,0.079725449,0.13775164,0.254014929,4,4366,114,0.016933949
QN011500,4011500,-73.914454,40.77283,15049.73679,0.136652835,0.062534588,4.151651527,20.75825764,1,74.72972749,0.994303463,0.462262297,0.537737703,0.639661427,0.113663845,0.142896552,0.36,4,3685,114,0.016933949
QN011300,4011300,-73.908161,40.774686,31270.45133,0.262122948,0.062245728,0,0,0,29.74738521,0.792162057,0.272053766,0.727946234,0.628396144,0.087642419,0.130707763,0.372716895,4,5256,114,0.016933949
QN011100,4011100,-73.9064,40.777609,20298.96601,0.108108108,0.038095238,0,0,0,83.90669575,0.493265596,0.144073602,0.855926398,0.502758621,0.051034483,0.153895072,0.307472178,4,3132,114,0.016933949
QN010700,4010700,-73.897213,40.777286,91.79535446,0.721518987,0.405063291,0,0,0,17.42949768,0.02747639,0.993083058,0.006916942,0.617021277,0,0.075949367,0.518987342,4,119,114,0.016933949
QN010500,4010500,-73.913065,40.781636,23226.195,0.276726886,0.126704546,0,0,0,54.30141233,0.887024303,0.331940712,0.668059288,0.483355526,0.049267643,0.137938363,0.476089267,4,4705,114,0.016933949
QN010300,4010300,-73.915763,40.78134,18374.74316,0.179905096,0.057013575,0,0,0,64.44617986,0.58591712,0.17825364,0.82174636,0.500496032,0.048611111,0.14194347,0.312770786,4,4847,114,0.016933949
QN010100,4010100,-73.915415,40.77869,16481.85345,0.113522538,0.050565536,0,0,0,93.55309138,0.274893313,0.074234018,0.925765983,0.517995766,0.069865914,0.136894825,0.29115192,4,3002,114,0.016933949
QN009900,4009900,-73.924099,40.778532,0,,,0,0,0,43.14469948,,,,,,,,4,0,114,0.016933949
QN009700,4009700,-73.919536,40.776751,17909.01488,0.089803813,0.042682927,0,0,0,69.28052178,0.629962127,0.195846308,0.804153692,0.612834225,0.035828877,0.16827853,0.190660403,4,3593,114,0.016933949
QN009500,4009500,-73.920717,40.773354,15946.62949,0.169534969,0.049339819,0,0,0,103.6991802,0.0117941,0.002957271,0.99704273,0.62143928,0.082458771,0.130057804,0.333453757,4,2742,114,0.016933949
QN009100,4009100,-73.927928,40.774557,11345.58013,0.235083959,0.092643052,0,0,0,60.80160841,0.947984694,0.385965679,0.614034321,0.506259781,0.051643193,0.090746695,0.389782065,4,2731,114,0.016933949
QN008700,4008700,-73.934076,40.774586,19211.66649,0.464832483,0.231500339,0,0,0,63.4048399,0.916976115,0.355930672,0.644069328,0.621100917,0.124770642,0.058085809,0.862926293,4,4545,114,0.016933949
