"","CTLabel","BoroCode","BoroName","CT2000","BoroCT2000","CDEligibil","NTACode","NTANAme","PUMA","Shape_Leng","Shape_Area","id","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1882","258","2","Bronx","025800","2025800","E","BX37","Van Nest-Morris Park-Westchester Square","3704",7070.44542558,2776886.56367,"1881",NA,1628.156249,0.319444444,0.052631579,31.65859373,0,0,99.49843742,0.338893852,0.906542171,0.093457829,0.375,0.161764706,0.097222222,0.541666667,0.017353709,NA,NA,NA,-73.843648,40.842646
"1883","189","2","Bronx","018900","2018900","E","BX26","Highbridge","3708",5696.90815661,2143373.09542,"1882",NA,35655.9087,0.410173313,0.150753769,24.5428887,0,0,93.26297705,0.698065354,0.225257099,0.774742901,0.555320051,0.071640526,0.053689427,0.859994493,0.026689554,1824.71353658537,38665.1857425743,5.35211267605634,-73.928743,40.832528
"1884","193","2","Bronx","019300","2019300","E","BX26","Highbridge","3708",7254.14813632,1464183.20677,"1883",NA,38844.28989,0.51251926,0.263358779,14.79782472,0,0,51.79238652,0.410499447,0.116105303,0.883894697,0.660447761,0.04011194,0.059619048,0.913142857,0.026689554,2076.49202702703,46109.3773006135,5.50847457627119,-73.927606,40.835029
"1885","110","1","Manhattan","011000","1011000","I","MN31","Lenox Hill-Roosevelt Island","3805",5522.50841077,1899311.19506,"1884",NA,38871.34061,0.049462682,0.033068499,22.88905674,11.44452837,1,57.22264186,0.97315515,0.418078009,0.581921991,0.455193937,0.365358894,0.148682467,0.100691889,0.020178951,2169.182,48918.146039173,5.26934984520124,-73.963348,40.761521
"1886","106.02","1","Manhattan","010602","1010602","I","MN31","Lenox Hill-Roosevelt Island","3805",4892.14550296,1355180.07287,"1885",NA,27908.52168,0.057794677,0.02567865,42.4034262,0,0,113.0758032,0.999991457,0.498538592,0.501461408,0.373174481,0.495772483,0.10433021,0.198531274,0.020178951,2352.72669491525,48190.424021164,5.4469696969697,-73.958385,40.760337
"1887","152","1","Manhattan","015200","1015200","I","MN32","Yorkville","3805",6523.44359519,1796824.30497,"1886",NA,39518.38929,0.162993039,0.082458387,40.03889493,0,0,80.07778985,0.879928997,0.326743685,0.673256315,0.65860937,0.135481946,0.12129107,0.271529889,0.020178951,1824.16018808777,41878.2328393782,5.38575667655786,-73.9454,40.780629
"1888","144.01","1","Manhattan","014401","1014401","I","MN32","Yorkville","3805",4014.62498492,800255.368948,"1887",NA,71180.96015,0.04849601,0.018619583,87.39221627,0,0,72.82684689,0.514882127,0.151747982,0.848252018,0.635036496,0.115129396,0.157970125,0.086965419,0.020178951,1902.17755319149,47293.6107702182,5.19702602230483,-73.948634,40.776163
"1889","144.02","1","Manhattan","014402","1014402","I","MN32","Yorkville","3805",6915.87965938,1886904.78684,"1888",NA,39517.62749,0.062692071,0.028481722,36.43296941,0,0,66.79377725,0.518410529,0.153016761,0.846983239,0.703843433,0.095260552,0.120467117,0.107713583,0.020178951,1958.2914479638,40148.5403381642,5.20422535211268,-73.945393,40.776516
"1890","158.01","1","Manhattan","015801","1015801","I","MN40","Upper East Side-Carnegie Hill","3805",4692.92802453,1352983.90932,"1889",NA,45758.07507,0.078221916,0.044989224,31.5355445,15.76777225,1,94.6066335,0.719586236,0.235229456,0.764770544,0.723929905,0.102556737,0.117160579,0.103721571,0.020178951,1852.12823834197,42666.8817827298,5.21862348178138,-73.952999,40.784631
"1891","158.02","1","Manhattan","015802","1015802","I","MN33","East Harlem South","3804",3118.00350344,551662.506743,"1890",NA,63500.27869,0.133036046,0.025784753,39.81208695,39.81208695,1,139.3423043,0.932501371,0.370097509,0.629902491,0.515531661,0.316009558,0.213793103,0.354545455,0.023305019,1389.19742857143,27665.7395620438,5.8125,-73.949983,40.785897
"1892","210","1","Manhattan","021000","1021000","E","MN34","East Harlem North","3804",8682.73465006,2157334.1033,"1891",NA,33176.04392,0.282881792,0.157192076,30.05530176,0,0,125.230424,0.251409836,0.067394474,0.932605526,0.705630027,0.154423593,0.170768534,0.972369017,0.02171985,1770.05424920128,56510.8646371464,5.06315789473684,-73.934717,40.814092
"1893","226","1","Manhattan","022600","1022600","E","MN03","Central Harlem North-Polo Grounds","3803",5681.12230661,1642680.65819,"1892",NA,24370.03842,0.397216274,0.186480187,32.61514778,0,0,97.84544334,0.931177228,0.368829527,0.631170473,0.746153846,0.035576923,0.1501606,0.956905782,0.025064248,1569.89811764706,46767.2490625,5.01785714285714,-73.943933,40.812532
"1894","228","1","Manhattan","022800","1022800","E","MN03","Central Harlem North-Polo Grounds","3803",5758.39077543,1943736.99875,"1893",NA,26012.50126,0.370578085,0.285846868,61.72077521,11.22195913,1,72.94273434,0.938513848,0.376017993,0.623982007,0.664355062,0.117891817,0.119715272,0.989430544,0.025064248,1777.84765765766,66047.2651330799,5.12903225806452,-73.942111,40.815068
"1895","55","3","Brooklyn","005500","3005500","I","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",58797.7073191,13921548.982,"1894",NA,113.9919776,0.037735849,0,5.735445411,0,0,44.44970194,0.0288008,0.992747197,0.007252803,0.743589744,0,0,0.314465409,0.018991997,NA,NA,NA,-74.005271,40.673077
"1896","812","3","Brooklyn","081200","3081200","I","BK60","Prospect Lefferts Gardens-Wingate","4011",7218.91453501,1973342.70062,"1895",NA,0,NA,NA,44.39142136,0,0,27.74463835,0.123689713,0.968057231,0.031942769,NA,NA,NA,NA,0.030493247,2621.18255639098,69103.6023344948,5.09615384615385,-73.941856,40.656422
"1897","816","3","Brooklyn","081600","3081600","E","BK91","East Flatbush-Farragut","4010",6080.41450797,1933153.09097,"1896",NA,16579.39222,0.199391686,0.150566289,22.0250976,0,0,66.0752928,0.782749185,0.733050861,0.266949139,0.595850622,0.157676349,0.08933909,0.979076719,0.023659578,1425.92444444444,37154.0038848921,4.52941176470588,-73.94308,40.653451
"1898","277.02","5","Staten Island","027702","5027702","I","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","3902",17791.5206424,15696450.5591,"1897",NA,4129.968704,0.067383146,0.043663821,21.76254119,0,0,52.65130933,0.927967852,0.634194028,0.365805972,0.311770944,0.018381053,0.126976033,0.241033486,NA,1637.61558558559,37054.0290809328,5.50592885375494,-74.16275,40.581836
"1899","1022","3","Brooklyn","102200","3102200","I","BK50","Canarsie","4009",5377.81717217,1752586.5908,"1898",NA,13429.713,0.111215392,0.075144509,25.20828344,0,0,56.71863774,0.851973906,0.307629203,0.692370797,0.418122271,0.019650655,0.131393712,0.740028156,0.02600929,1835.25916666667,61990.3225373134,5.70833333333333,-73.89059,40.637052
"1900","1034","3","Brooklyn","103400","3103400","E","BK50","Canarsie","4009",24317.4383253,13579670.5133,"1899",NA,2953.844222,0.381749049,0.186143573,5.980955144,0,0,22.42858179,0.809683519,0.718126386,0.281873614,0.566214807,0.055265902,0.130599848,0.730447988,0.02600929,1810.27344262295,46182.6202608696,6.36,-73.886722,40.629788
"1901","539","3","Brooklyn","053900","3053900","E","BK72","Williamsburg","4001",4911.43639857,1169810.88788,"1900",NA,34521.8226,0.564629259,0.054842474,34.59100461,0,0,69.18200922,0.851003941,0.306999962,0.693000038,0.355670103,0.280927835,0.087675351,0.385270541,0.019750868,2204.62671641791,63473.0425340599,6.3984375,-73.963297,40.701984
"1902","545","3","Brooklyn","054500","3054500","E","BK72","Williamsburg","4001",5325.57604369,1723978.83488,"1901",NA,47582.75194,0.579471913,0.143137255,36.88108922,0,0,110.6432677,0.651907003,0.205002967,0.794997033,0.426368543,0.202775636,0.088102312,0.325926883,0.019750868,2012.61796721311,61240.3344630072,6.13840830449827,-73.966358,40.704077
"1903","639","4","Queens","063900","4063900","I","QN19","Glendale","4110",8765.12406391,2598107.24847,"1902",NA,10501.88099,0.102979036,0.057525611,23.17443396,0,0,127.4593868,0.443447194,0.126987666,0.873012334,0.381196581,0.032478633,0.172489886,0.178742185,0.018283384,2084.04765217391,45077.0341457286,5.49640287769784,-73.856415,40.702909
"1904","194","1","Manhattan","019400","1019400","E","MN34","East Harlem North","3804",5510.0691128,1884023.12013,"1903",NA,38672.31638,0.419146753,0.27875895,16.94915254,0,0,79.0960452,0.984110559,0.563026664,0.436973336,0.628474576,0.181016949,0.069831994,0.79211103,0.02171985,2074.17027027027,46236.8151975684,5.3135593220339,-73.936395,40.801042
"1905","185","1","Manhattan","018500","1018500","I","MN12","Upper West Side","3806",5175.27399937,1406269.97163,"1904",NA,28545.34205,0.055247158,0.014227642,22.63706744,7.545689148,1,22.63706744,0.990660763,0.548319864,0.451680136,0.7263953,0.043222828,0.200370077,0.368226275,0.01424055,1531.67040909091,39516.3469924812,4.89169675090253,-73.965009,40.793893
"1906","55.01","1","Manhattan","005501","1005501","I","MN23","West Village","3810",4650.76718374,1338496.79377,"1905",NA,40345.98719,0.113120074,0.017793594,49.33277423,0,0,115.1098065,0.998208986,0.478839811,0.52116019,0.411705007,0.460419486,0.119013654,0.213776238,0.037438439,1559.1293877551,57932.9543315508,5.16541353383459,-73.996562,40.728353
"1907","65","1","Manhattan","006500","1006500","I","MN23","West Village","3810",6351.2416993,2166623.61131,"1906",NA,33540.89583,0.116890278,0.112436116,20.05434728,5.01358682,1,100.2717364,0.979971629,0.570760814,0.429239186,0.545141451,0.328905289,0.093721973,0.182511211,0.037438439,1656.35796747967,49571.3106703911,5.15748031496063,-74.000184,40.730141
"1908","208","1","Manhattan","020800","1020800","E","MN03","Central Harlem North-Polo Grounds","3803",5174.63989861,1599291.71768,"1907",NA,26912.1813,0.27206437,0.192475464,33.56470604,0,0,60.41647087,0.741081037,0.245579598,0.754420402,0.733802817,0.101408451,0.102269893,0.966076328,0.025064248,1561.2535483871,38235.6606040268,4.48076923076923,-73.941824,40.809997
"1909","212","1","Manhattan","021200","1021200","E","MN03","Central Harlem North-Polo Grounds","3803",5760.42824135,1900245.89016,"1908",NA,23867.91098,0.193858964,0.083937824,57.43000718,11.48600144,1,86.14501077,0.865673399,0.683252968,0.316747032,0.715038034,0.147454652,0.241578441,0.990134745,0.025064248,1564.19306733167,51728.7402457265,5.50149253731343,-73.93882,40.814099
"1910","43","1","Manhattan","004300","1004300","E","MN24","SoHo-TriBeCa-Civic Center-Little Italy","3810",5091.1151258,1606378.84976,"1909",NA,33746.32171,0.208410637,0.075418994,27.82628053,48.69599093,1,139.1314027,0.763896789,0.742952265,0.257047735,0.577513431,0.260168841,0.123685838,0.416615131,0.027497567,1361.42447058824,32165.6089367089,5.24460431654676,-73.995797,40.724373
"1911","55.02","1","Manhattan","005502","1005502","I","MN23","West Village","3810",4547.33896119,1243066.01735,"1910",NA,18932.82939,0.123275069,0.052434457,43.54376584,60.96127218,1,174.1750634,0.84808482,0.69488149,0.30511851,0.599472991,0.194334651,0.051517939,0.213431463,0.029335479,1184.95620689655,35384.0498,4.79411764705882,-73.994568,40.727139
"1912","6","5","Staten Island","000600","5000600","I","SI37","Stapleton-Rosebank","3903",14470.2763686,5032553.80606,"1911",NA,5427.425877,0.149105368,0.061772605,15.01659334,0,0,94.39001525,0.827187651,0.292146476,0.707853524,0.26627794,0,0.212648221,0.146245059,0.022133575,1538.89898203593,29320.4473883161,5.5273631840796,-74.063695,40.612673
"1913","8","5","Staten Island","000800","5000800","I","SI37","Stapleton-Rosebank","3903",15155.791372,8547233.83961,"1912",NA,6105.723244,0.093756614,0.087147887,19.3627587,0,0,117.4674028,0.885849879,0.331069451,0.668930549,0.298675822,0.058361942,0.121564482,0.245031713,0.022133575,1747.31444444444,41161.7002180685,5.4070796460177,-74.068008,40.612493
"1914","425","2","Bronx","042500","2042500","E","BX43","Norwood","3706",8354.34580302,3156211.84917,"1913",NA,21479.76856,0.33990755,0.127731092,23.02578559,3.289397942,1,82.23494854,0.854930731,0.309560201,0.6904398,0.675012273,0.06431026,0.072281776,0.615007657,0.025792854,2233.99283333333,59744.7435428571,5.29508196721311,-73.878756,40.871473
"1915","374","2","Bronx","037400","2037400","E","BX44","Williamsbridge-Olinville","3702",6588.18583656,1798537.17662,"1914",NA,20537.03261,0.286906475,0.195077484,35.01625338,5.83604223,1,105.0487601,0.81992098,0.287821408,0.712178592,0.70990566,0,0.094060813,0.829497016,0.020663587,2355.61938461538,40003.0221893491,4.57894736842105,-73.866154,40.874678
"1916","380","2","Bronx","038000","2038000","E","BX44","Williamsbridge-Olinville","3702",6157.79088352,2318786.17875,"1915",NA,17967.21007,0.23494443,0.144107351,37.10317,0,0,106.6716138,0.780678863,0.265841327,0.734158673,0.601551481,0.03596615,0.107124419,0.950438823,0.020663587,2572.13651982379,59781.8063533835,6.22651933701657,-73.862301,40.87794
"1917","77","2","Bronx","007700","2007700","E","BX34","Melrose South-Mott Haven North","3710",4500.48534864,1214306.21894,"1916",NA,13664.2671,0.442931258,0.280851064,26.49825553,17.66550369,1,97.16027028,0.929277323,0.632968678,0.367031322,0.521341463,0.100609756,0.046541694,0.790562379,0.029784491,1714.85173913043,27318.0656666667,4.63636363636364,-73.904828,40.819993
"1918","75","2","Bronx","007500","2007500","E","BX34","Melrose South-Mott Haven North","3710",7309.7301881,2458741.07351,"1917",NA,20746.20855,0.338570814,0.143058492,8.850771566,8.850771566,1,92.93310144,0.766047648,0.258156894,0.741843106,0.531896552,0.136206897,0.088523891,0.806100683,0.029784491,2062.55488636364,48108.5806329114,5.18292682926829,-73.907855,40.819379
"1919","73","2","Bronx","007300","2007300","E","BX34","Melrose South-Mott Haven North","3710",5173.77014819,1507593.13758,"1918",NA,22802.58354,0.409567901,0.148255814,21.06149958,0,0,84.24599832,0.999862812,0.505856359,0.494143641,0.5669383,0.12572759,0.058805419,0.785714286,0.029784491,1782.82619047619,48811.5109160305,4.37777777777778,-73.909256,40.814129
"1920","79","2","Bronx","007900","2007900","E","BX34","Melrose South-Mott Haven North","3710",7474.50311239,2126625.69214,"1919",NA,32386.63695,0.498311848,0.249441964,39.26842917,9.817107291,1,103.0796266,0.895537735,0.338396887,0.661603114,0.503924647,0.156200942,0.100333434,0.768869354,0.029784491,1775.28333333333,45896.5654692557,4.71296296296296,-73.904547,40.816079
"1921","348.01","3","Brooklyn","034801","3034801","E","BK21","Seagate-Coney Island","4018",13227.8752885,5216878.57281,"1920",NA,2485.660553,0.234062797,0.157894737,16.4147395,2.344962785,1,68.00392078,0.704740049,0.771689138,0.228310862,0.411949686,0.088050315,0.08490566,0.309433962,0.021604714,NA,49986.3354545455,7.16666666666667,-73.983017,40.580874
"1922","348.02","3","Brooklyn","034802","3034802","E","BK21","Seagate-Coney Island","4018",5088.36407572,1578089.80106,"1921",NA,6638.61228,0.509032944,0.256140351,83.32986126,13.88831021,1,69.44155105,0.704756384,0.771681623,0.228318377,0.622093023,0.110465116,0.033472803,0.666317992,0.021604714,NA,NA,NA,-73.981534,40.575927
"1923","350","3","Brooklyn","035000","3035000","E","BK23","West Brighton","4018",4875.62438245,1360740.19058,"1922",NA,27906.65034,0.18492575,0.0651341,31.18932701,15.59466351,1,23.39199526,0.135680814,0.035156159,0.964843841,0.56986532,0.092592593,0.221849679,0.045543448,0.021604714,1531.25641666667,40582.4165159377,7.05591397849462,-73.977666,40.57748
"1924","138","5","Staten Island","013800","5013800","I","SI25","Oakwood-Oakwood Beach","3901",16865.3131611,15140430.3119,"1923",NA,4739.584116,0.056709629,0.026067839,16.46185966,0,0,98.77115796,0.427272432,0.121606168,0.878393832,0.271717832,0.013063357,0.14346119,0.037903957,0.012342527,1664.46889285714,36865.2148700674,5.05865921787709,-74.132804,40.570175
"1925","273.01","5","Staten Island","027301","5027301","I","SI05","New Springville-Bloomfield-Travis","3902",23029.853195,32742128.8584,"1924",NA,1201.34859,0.077281447,0.038933333,5.921214296,0,0,32.89563498,0.988024341,0.445283323,0.554716677,0.250283126,0.02378256,0.109529025,0.160186199,NA,1877.78834532374,38954.4177542373,5.39506172839506,-74.157151,40.601085
"1926","132","4","Queens","013200","4013200","E","QN54","Richmond Hill","4111",6669.67922248,2071423.78515,"1925",NA,8713.041717,0.184195235,0.141304348,35.43944917,0,0,131.6322398,0.979437983,0.42830269,0.57169731,0.485925926,0.096296296,0.115630447,0.292271935,0.022392513,1694.77903846154,29965.9922119816,5.82666666666667,-73.83461,40.699974
"1927","212","2","Bronx","021200","2021200","E","BX46","Parkchester","3709",4255.78802253,1102156.7921,"1926",NA,52214.00557,0.15175841,0.061712299,39.9189645,0,0,149.6961169,0.959893817,0.39986736,0.60013264,0.768674699,0.042891566,0.107798165,0.823776758,0.021240957,1986.78202247191,50541.3045519713,4.91752577319588,-73.858745,40.836071
"1928","210","2","Bronx","021000","2021000","E","BX46","Parkchester","3709",9219.48819285,3924005.37908,"1927",NA,43566.47444,0.226266226,0.112703766,41.35010861,0,0,126.8069998,0.474772168,0.86236302,0.13763698,0.648849909,0.071984114,0.102758795,0.813401671,0.021240957,2048.25224806202,44615.3648982188,5.06593406593407,-73.859237,40.838612
"1929","216.02","2","Bronx","021602","2021602","E","BX46","Parkchester","3709",7800.50724436,1878612.64122,"1928",NA,28582.53727,0.16749522,0.10282436,70.20082837,10.80012744,1,151.2017842,0.922806567,0.638918531,0.361081469,0.741265823,0.027341772,0.110712262,0.798979785,0.021240957,2410.29642857143,56913.3176492537,5.51063829787234,-73.861664,40.836633
"1930","185","5","Staten Island","018500","5018500","E","SI05","New Springville-Bloomfield-Travis","3902",16904.138206,12843492.2568,"1929",NA,356.6245359,0.589147287,NA,16.24907958,0,0,15.39386486,0.820730478,0.711701158,0.288298842,NA,NA,0.738609113,0.151079137,0.012342527,1685.25353448276,38047.9520119225,6.10330578512397,-74.131645,40.590916
"1931","179","5","Staten Island","017900","5017900","I","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","3902",28987.2448018,43427105.3307,"1930",NA,659.3629788,0.068901304,0.060821485,4.41537709,0,0,24.52987272,0.56491961,0.170196881,0.829803119,0.183848797,0.00257732,0.15625,0.073660714,0.012342527,1579.84096153846,32945.329,4.98064516129032,-74.114625,40.589323
"1932","169.02","5","Staten Island","016902","5016902","I","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","3902",19525.0753827,12139301.0437,"1931",NA,930.0596884,0.039010466,0.013645224,2.654785029,0,0,45.13134549,0.889428823,0.333738777,0.666261223,0.185770751,0.027667984,0.230256898,0.221693625,0.012342527,1262.11363636364,37925.0473298429,4.95454545454545,-74.110465,40.607504
