ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum
MN018000,1018000,-73.941046000,40.794672000,36761.297391,0.4823907455,0.1544263597,18.729485361,0,0,46.823713401,0.9083192733,0.3486058731,0.6513941269,0.6409155937,0.1344778255,0.0829193733,0.7769710865,1
MN018100,1018100,-73.966432000,40.791942000,65807.779259,0.0716802466,0.0463146513,57.967654049,14.491913512,1,28.983827025,0.5096608825,0.1498789076,0.8501210924,0.7216159295,0.0482481333,0.1536005285,0.3476106584,1
MN018200,1018200,-73.942186000,40.799355000,39308.392362,0.4650473934,0.2048138056,40.11645233,22.923687046,1,85.963826422,0.9277100119,0.3655660124,0.6344339876,0.6943462898,0.1725559482,0.1217378627,0.7834961365,1
MN018300,1018300,-73.972797000,40.794650000,61029.027635,0.1354200988,0.0369932432,53.581235851,26.790617926,1,113.86012618,0.9361621857,0.373669269,0.626330731,0.7131074054,0.0733369195,0.1006365233,0.2955443371,1
MN018400,1018400,-73.945429000,40.800701000,34081.236594,0.4356769516,0.2036718302,39.721720972,0,0,96.467036646,0.6356251247,0.19818264,0.80181736,0.6121987952,0.1611445783,0.1092241092,0.8086913087,1
MN018500,1018500,-73.965009000,40.793893000,28545.342046,0.0552471583,0.0142276423,22.637067443,7.5456891478,1,22.637067443,0.990660763,0.5483198638,0.4516801362,0.7263953,0.0432228284,0.2003700767,0.3682262754,1
MN018600,1018600,-73.950216000,40.798541000,46483.35886,0.4912447659,0.2077580539,16.207586771,0,0,89.141727243,0.9248079861,0.3628941888,0.6371058112,0.7513181019,0.0641476274,0.1154114365,0.8903417015,1
MN018700,1018700,-73.970924000,40.797212000,70938.711731,0.1207865169,0.0372001958,28.936859772,0,0,130.21586897,0.5506202416,0.1648210335,0.8351789665,0.6705192341,0.1002242539,0.0922904344,0.3183765042,1
MN018800,1018800,-73.938226000,40.798515000,42530.118106,0.4162895928,0.1824381927,52.579345519,0,0,59.151763708,0.9499440074,0.388134017,0.611865983,0.8130081301,0.0574525745,0.0999845464,0.6518312471,1
MN018900,1018900,-73.962912000,40.797960000,45149.891713,0.2949487813,0.1243490939,34.195828109,3.7995364566,1,64.592119761,0.7725563965,0.2615447613,0.7384552387,0.6966916204,0.1098768413,0.1747033577,0.6321635951,1
MN019000,1019000,-73.947888000,40.801729000,18819.380204,0.3856353591,0.1497659906,48.180696886,19.272278754,1,67.45297564,0.7843727045,0.2678215689,0.7321784311,0.7604562738,0.1216730038,0.1443932412,0.9185867896,1
MN019100,1019100,-73.968768000,40.800411000,66680.379352,0.13598303,0.0633638485,51.422568631,36.730406165,1,132.22946219,0.4666265194,0.1348378851,0.8651621149,0.7174627732,0.0833494488,0.1011347361,0.2918365099,1
MN019200,1019200,-73.929876000,40.800731000,18981.111655,0.5622710623,0.2244418331,30.922256294,0,0,61.844512588,0.9708006075,0.4145608513,0.5854391487,0.6174603175,0.0841269841,0.1018191692,0.7879446104,1
MN019300,1019300,-73.961052000,40.800607000,53170.103675,0.2678533133,0.115012823,84.70173695,5.6467824634,1,73.408172024,0.8304705139,0.2941302073,0.7058697927,0.7236598891,0.1076709797,0.1025913339,0.658028887,1
MN019400,1019400,-73.936395000,40.801042000,38672.316384,0.4191467527,0.2787589499,16.949152542,0,0,79.096045198,0.9841105586,0.5630266639,0.4369733361,0.6284745763,0.1810169492,0.0698319942,0.7921110299,1
MN019500,1019500,-73.967879000,40.802569000,59272.158177,0.1350943396,0.0556159027,58.779876709,7.3474845887,1,110.21226883,0.7092961251,0.2304151919,0.7695848081,0.6972733629,0.1013749709,0.0819387629,0.3332093715,1
MN019600,1019600,-73.937832000,40.802467000,19856.952496,0.4391262448,0.1549295775,74.029361184,22.77826498,1,108.19675865,0.8184614263,0.7130367185,0.2869632815,0.7344461305,0.1654021244,0.2512188127,0.8640665328,1
MN019701,1019701,-73.961282000,40.804833000,88.782744186,0.5,0.625,17.756548837,0,0,75.465332558,0,1,0,0,0.5,0.35,0,1
MN019702,1019702,-73.958257000,40.801877000,51737.774067,0.3036020583,0.0767754319,131.81598489,21.969330814,1,109.84665407,0.3216603981,0.0881931272,0.9118068728,0.7208814271,0.0776495278,0.0874734607,0.7881104034,1
MN019800,1019800,-73.941073000,40.803826000,6901.7759448,0.3104812129,0.1065340909,62.01852582,0,0,93.027788729,0.884457712,0.6699575594,0.3300424406,0.6979865772,0.1258389262,0.1688061617,0.9287548139,1
MN019900,1019900,-73.964622000,40.804618000,64670.854414,0.1364961569,0.0674443266,56.847251435,14.211812859,1,78.164970724,0.9770956712,0.4243291192,0.5756708808,0.5369805119,0.293261329,0.1128447423,0.2943632568,1
MN020000,1020000,-73.945873000,40.805849000,18282.759856,0.2938898451,0.0383386581,70.078721764,15.573049281,1,77.865246405,0.9980252275,0.5222192063,0.4777807937,0.7465753425,0.1141552511,0.1222316865,0.9535775128,1
MN020101,1020101,-73.960513000,40.806155000,43011.146964,0.1634877384,0.5711562897,36.667644471,0,0,91.669111176,0.5279767697,0.8435197339,0.1564802661,0.2694610778,0.6347305389,0.041773231,0.4057971014,1
MN020102,1020102,-73.956411000,40.804399000,42885.447319,0.3331490185,0.167302799,58.618708747,23.447483499,1,93.789933995,0.3051183391,0.083202189,0.916797811,0.7417322835,0.1283464567,0.0869327501,0.9215418261,1
MN020200,1020200,-73.931740000,40.803324000,2747.6739836,0.25,0.2380952381,116.53081627,0,0,79.731611131,0.4939952791,0.855670044,0.144329956,0.9285714286,0,0.0758928571,0.8571428571,1
MN020300,1020300,-73.961589000,40.808720000,18573.671653,0.2302810517,0.2054054054,27.93873594,16.763241564,1,50.289724692,0.3359959202,0.9074322274,0.0925677726,0.3681318681,0.4958791209,0.0126353791,0.2870036101,1
MN020400,1020400,-73.934724000,40.807719000,13904.723901,0.4816735823,0.3090909091,4.7505035534,0,0,61.756546194,0.9995874232,0.5101559931,0.4898440069,0.7314540059,0.146884273,0.0655961736,0.9303040656,1
MN020500,1020500,-73.963498000,40.809519000,41386.094272,0.0799857803,0.1867416395,63.978503223,15.994625806,1,143.95163225,0.8623912593,0.6854782607,0.3145217393,0.4180938198,0.4322412509,0.0902415459,0.2879227053,1
MN020600,1020600,-73.939383000,40.808970000,16020.889717,0.2769230769,0.251223491,13.60007616,0,0,95.200533123,0.9993456852,0.5127897885,0.4872102115,0.6482758621,0.183908046,0.0802207131,0.9189303905,1
MN020701,1020701,-73.958630000,40.808751000,52622.527945,0.2293803857,0.0420811018,42.992261393,0,0,42.992261393,0.2729685839,0.0736693138,0.9263306862,0.3895582329,0.4522088353,0.0751633987,0.3227124183,1
MN020702,1020702,-73.954510000,40.807030000,21957.893808,0.3106747231,0.1763191763,66.204704948,0,0,121.3752924,0.8311235039,0.2945270723,0.7054729277,0.6963087248,0.0436241611,0.0939698492,0.9336683417,1
MN020800,1020800,-73.941824000,40.809997000,26912.181303,0.2720643701,0.1924754635,33.56470604,0,0,60.416470873,0.7410810368,0.2455795983,0.7544204017,0.7338028169,0.1014084507,0.1022698927,0.9660763283,1
MN020901,1020901,-73.954428000,40.811441000,30795.469454,0.4771223022,0.1889279438,122.44719465,17.492456378,1,113.70096646,0.9813982058,0.4318058026,0.5681941974,0.7740863787,0.0764119601,0.1496733882,0.8756035217,1
MN020902,1020902,-73.953255000,40.809637000,16224.676115,0.5049288061,0.1350574713,104.33875315,52.169376576,1,86.94896096,0.9012441901,0.6571271857,0.3428728143,0.8139534884,0.0930232558,0.1575562701,0.9421221865,1
MN021000,1021000,-73.934717000,40.814092000,33176.043921,0.282881792,0.1571920758,30.055301755,0,0,125.23042398,0.2514098355,0.067394474,0.932605526,0.7056300268,0.1544235925,0.1707685339,0.9723690171,1
MN021100,1021100,-73.959695000,40.814688000,47332.21247,0.2961534452,0.1333333333,44.128484495,13.238545349,1,83.844120541,0.9162393523,0.3552928408,0.6447071592,0.6001765225,0.2239629303,0.1304307291,0.5757971285,1
MN021200,1021200,-73.938820000,40.814099000,23867.910983,0.1938589644,0.0839378238,57.430007179,11.486001436,1,86.145010768,0.8656733994,0.6832529677,0.3167470323,0.7150380339,0.1474546518,0.2415784408,0.9901347449,1
MN021301,1021301,-73.952539000,40.812931000,40609.453845,0.3506642235,0.2789968652,53.49214557,17.83071519,1,62.407503165,0.9848049966,0.4383659928,0.5616340072,0.7271352986,0.1647770219,0.0700329308,0.9130625686,1
MN021302,1021302,-73.950620000,40.812053000,8815.3473753,0.4795081967,0,72.256945699,36.128472849,1,108.38541855,0.9927067853,0.4572998398,0.5427001602,1,0,0.131147541,1,1
MN021400,1021400,-73.935844000,40.818193000,23029.892772,0.1919949969,0.0980253879,21.604026991,7.2013423302,1,72.013423302,0.9541414587,0.3929269627,0.6070730373,0.7383399209,0.1241106719,0.2379612258,0.9934333959,1
MN021600,1021600,-73.953407000,40.800657000,46402.615218,0.3145967844,0.2034817352,40.862788593,11.675082455,1,116.75082455,0.4092821841,0.1157091545,0.8842908455,0.7417218543,0.0717439294,0.0626493899,0.9189835199,1
MN021701,1021701,-73.951261000,40.816247000,7429.9764806,0.2628903413,0.0811744387,37.417147744,5.3453068206,1,80.179602309,0.6784837532,0.7835120133,0.2164879867,0.6812144213,0.0702087287,0.1122302158,0.8532374101,1
MN021702,1021702,-73.948711000,40.814570000,63005.834745,0.3849388379,0.1181434599,94.108789761,0,0,117.6359872,0.5024597592,0.1473173378,0.8526826622,0.68,0.104516129,0.0802837939,0.9813293503,1
MN021800,1021800,-73.952477000,40.803848000,27772.089548,0.3126996805,0.2100800754,44.275949857,22.137974929,1,116.22436838,0.9330533688,0.3706297646,0.6293702354,0.6788183532,0.0817096166,0.1024312475,0.9523714627,1
MN021900,1021900,-73.957057000,40.815840000,26862.563047,0.3954325043,0.2295160517,79.462665094,0,0,112.92062934,0.9008462637,0.6574434313,0.3425565687,0.6823379924,0.1416772554,0.0940370543,0.8349680835,1
MN022000,1022000,-73.951936000,40.805961000,28601.742742,0.2965489567,0.1498806683,45.148765181,0,0,90.297530363,0.7830048111,0.2670862881,0.7329137119,0.7244600117,0.1150029189,0.0818863457,0.932320442,1
MN022101,1022101,-73.949520000,40.819057000,2593.5639892,0.4328018223,0.081871345,52.572243024,5.841360336,1,40.889522352,0.6699194708,0.787263176,0.212736824,0.7261146497,0.127388535,0.1126126126,0.972972973,1
MN022102,1022102,-73.946042000,40.818417000,21108.41116,0.2325473879,0.1065778518,97.588586039,39.035434416,1,107.34744464,0.9532107182,0.3918458487,0.6081541513,0.6590038314,0.0584291188,0.0938511327,0.9560795192,1
MN022200,1022200,-73.947683000,40.807421000,12705.599956,0.4006424966,0.2007083825,76.375439841,10.91077712,1,70.920051281,0.6773282255,0.7840210267,0.2159789733,0.5928237129,0.2277691108,0.0957492486,0.9033920137,1
MN022301,1022301,-73.953759000,40.821506000,61129.403897,0.3401057947,0.1247105524,94.492538724,29.0746273,1,94.492538724,0.6678653484,0.2118443773,0.7881556227,0.732761979,0.0572652902,0.0858501784,0.8483947681,1
MN022302,1022302,-73.956919000,40.820024000,88719.701678,0.3816986855,0.1733436055,44.393145698,0,0,110.98286425,0.9020430645,0.3435096364,0.6564903636,0.709178744,0.1101449275,0.1048286215,0.8596447336,1
MN022400,1022400,-73.945807000,40.810007000,32011.17376,0.4912422965,0.1927592955,41.231587519,0,0,92.771071918,0.8047528794,0.2790661182,0.7209338818,0.6259259259,0.1259259259,0.1136692964,0.954757688,1
MN022500,1022500,-73.952353000,40.822705000,70939.546551,0.3011059908,0.1869344516,45.254426853,0,0,116.36852619,0.4230824999,0.1202245729,0.8797754271,0.7641347801,0.0651056539,0.0941401622,0.8106260822,1
MN022600,1022600,-73.943933000,40.812532000,24370.038421,0.3972162741,0.1864801865,32.615147779,0,0,97.845443338,0.931177228,0.368829527,0.631170473,0.7461538462,0.0355769231,0.1501605996,0.9569057816,1
MN022701,1022701,-73.946006000,40.823030000,32683.041648,0.3199233716,0.2220272049,48.460345591,13.845813026,1,103.8435977,0.7648000486,0.257512912,0.742487088,0.7284580499,0.093537415,0.0904469392,0.9385723364,1
MN022702,1022702,-73.943244000,40.822107000,25932.553338,0.550802139,0.3230337079,55.058499656,0,0,82.587749484,0.8327443687,0.2955155071,0.7044844929,0.7467811159,0.1330472103,0.0392781316,0.8874734607,1
MN022800,1022800,-73.942111000,40.815068000,26012.501262,0.3705780846,0.2858468677,61.720775213,11.22195913,1,72.942734343,0.9385138478,0.376017993,0.623982007,0.6643550624,0.1178918169,0.1197152718,0.9894305436,1
MN022900,1022900,-73.949838000,40.824942000,63401.134237,0.3913539409,0.2283556072,100.37497222,21.508922618,1,93.205331345,0.7231835375,0.2369332487,0.7630667513,0.683051514,0.1238694455,0.0843605111,0.8363677485,1
MN023000,1023000,-73.940233000,40.817615000,45826.165504,0.3978019202,0.226925746,46.027535973,0,0,80.548187953,0.3985552565,0.1122356568,0.8877643432,0.674636662,0.1078293483,0.1225360954,0.9563088512,1
MN023101,1023101,-73.943969000,40.826611000,27384.611144,0.332996633,0.1617149304,50.533588758,22.969813072,1,87.285289672,0.5911948967,0.1803106573,0.8196893427,0.7478952292,0.0495790458,0.12615333,0.9271934239,1
MN023102,1023102,-73.941257000,40.824685000,24992.246459,0.5277486911,0.2,51.690271891,0,0,129.22567973,0.5699647251,0.1721146256,0.8278853744,0.4479166667,0.0416666667,0.0672182006,0.8521199586,1
MN023200,1023200,-73.940785000,40.821936000,46717.35552,0.4310470189,0.2313432836,89.582656798,11.1978321,1,78.384824698,0.8034458635,0.278327868,0.721672132,0.7471211423,0.1110087517,0.0684324065,0.9512224353,1
MN023300,1023300,-73.947977000,40.827448000,47795.06375,0.3456729187,0.1528403968,62.385464187,0,0,109.17456233,0.7111097165,0.2312574264,0.7687425736,0.7090909091,0.0914600551,0.0822320117,0.8825256975,1
MN023400,1023400,-73.938890000,40.824482000,31677.776046,0.3432706223,0.2467811159,36.674704539,0,0,64.180732944,0.8630061502,0.3149365988,0.6850634012,0.6847103514,0.1301044634,0.0874095514,0.9496382055,1
MN023501,1023501,-73.941813000,40.828984000,43418.556584,0.3333333333,0.1964705882,70.783431014,14.156686203,1,113.25348962,0.7360607474,0.2431249075,0.7568750925,0.7465994962,0.0639798489,0.1097163352,0.9095207043,1
MN023502,1023502,-73.939045000,40.827821000,47531.27664,0.4253767623,0.2407152682,69.119646107,0,0,115.19941018,0.5412258815,0.1613356682,0.8386643318,0.6867924528,0.0754716981,0.093553078,0.9646146389,1
MN023600,1023600,-73.936469000,40.826730000,20010.976485,0.2372971066,0.121124031,38.699145804,7.0362083281,1,105.54312492,0.7181583772,0.2345562099,0.7654437901,0.6789354473,0.0809739524,0.2245077356,0.9567510549,1
MN023700,1023700,-73.948307000,40.831687000,33674.562718,0.3450947835,0.1763629711,32.468586642,0,0,64.937173285,0.6875889229,0.2205312732,0.7794687268,0.7157267309,0.0609812013,0.0887052342,0.8425619835,1
MN023800,1023800,-73.948701000,40.762971000,13188.591314,0.1692680301,0.2052799272,0,1.3853562305,1,63.726386603,0.969603098,0.4128264634,0.5871735366,0.7403873952,0.0586874819,0.1508403361,0.4978991597,1
MN023900,1023900,-73.940375000,40.832603000,42075.406651,0.4131668558,0.1761658031,156.70542514,62.682170057,1,78.352712571,0.785330686,0.2683379001,0.7316620999,0.6857142857,0.1034013605,0.147858473,0.886405959,1
MN024000,1024000,-73.921068000,40.795277000,630.49122858,0.6254071661,0.429769392,6.3640066331,0,0,57.7306316,0,1,0,0.6286764706,0.1801470588,0,0.8320115357,1
MN024100,1024100,-73.945136000,40.833911000,56041.996027,0.2704857704,0.1293916024,81.073411975,27.024470658,1,101.34176497,0.5606599231,0.1685863322,0.8314136678,0.6218398876,0.0670646067,0.1603375527,0.8182037372,1
MN024301,1024301,-73.938597000,40.835724000,41571.511515,0.3471246422,0.205922865,87.091155409,9.6767950455,1,125.79833559,0.8796018569,0.3265078221,0.6734921779,0.6988382484,0.0482573727,0.0763500931,0.9017690875,1
MN024302,1024302,-73.935401000,40.834010000,32187.915368,0.5223475071,0.2520366599,13.073889264,4.3579630881,1,34.863704704,0.3469558858,0.0959442754,0.9040557246,0.7981455064,0.047788873,0.1066883293,0.9348767939,1
MN024500,1024500,-73.941397000,40.836291000,74668.803922,0.3518116867,0.1238630726,66.003488756,9.4290698223,1,132.00697751,0.6343235779,0.1976440748,0.8023559252,0.6292596945,0.1703877791,0.0765248137,0.8268720798,1
MN024700,1024700,-73.945205000,40.837888000,49845.438011,0.3045738046,0.1307375752,32.133469579,0,0,57.840245243,0.5589272807,0.1679334708,0.8320665292,0.6778970752,0.0725657164,0.1155234657,0.8210417741,1
MN024900,1024900,-73.936703000,40.839335000,19115.987768,0.5577416595,0.25,32.704855036,0,0,114.46699263,0.8573611255,0.6888378104,0.3111621896,0.4719471947,0.198019802,0.0846877673,0.8349016253,1
MN025100,1025100,-73.939431000,40.839827000,18071.520959,0.4555010512,0.3663716814,97.158714833,18.217259031,1,127.52081322,0.2377495702,0.9365347723,0.0634652277,0.5534407028,0.2137628111,0.0934139785,0.8282930108,1
MN025300,1025300,-73.937940000,40.842367000,73851.232012,0.2978689943,0.124691358,63.699800214,17.372672786,1,104.23603671,0.5195804111,0.1534384655,0.8465615345,0.5543478261,0.1800889328,0.0828040461,0.7737787187,1
MN025500,1025500,-73.941470000,40.845564000,39733.341029,0.2332781457,0.3181552831,28.859195983,11.543678393,1,98.121266342,0.6832275046,0.7814127287,0.2185872713,0.5071832825,0.329560296,0.0864323068,0.6364032539,1
MN026100,1026100,-73.933636000,40.845683000,81325.582118,0.3448860136,0.1309978769,49.740417198,0,0,74.610625797,0.6977241347,0.2251018983,0.7748981017,0.6201570018,0.1185110154,0.0762232416,0.8235474006,1
MN026300,1026300,-73.937484000,40.847283000,61971.777607,0.2736777368,0.1732461655,138.9643367,6.316560759,1,107.3815329,0.9037383081,0.3448696581,0.6551303419,0.6249211356,0.1078864353,0.0893894608,0.772296402,1
MN026500,1026500,-73.939962000,40.850076000,52946.267533,0.2444055507,0.1097915017,72.673938465,52.853773429,1,125.52771189,0.6148272018,0.1896885443,0.8103114557,0.6192203083,0.1036566939,0.1181682056,0.6038183179,1
MN026700,1026700,-73.927557000,40.851500000,42013.176369,0.4612603306,0.1825842697,43.201209634,0,0,86.402419268,0.9543205814,0.60686372,0.39313628,0.4964285714,0.1982142857,0.0853470437,0.5506426735,1
MN026900,1026900,-73.930341000,40.850141000,54831.959452,0.4062741633,0.2776342975,55.212928659,11.042585732,1,104.90456445,0.9993033293,0.5131972602,0.4868027398,0.5835523845,0.1577168607,0.067968986,0.7300372571,1
MN027100,1027100,-73.934248000,40.851761000,43928.860624,0.2254602959,0.1293172691,64.187387672,0,0,103.68731855,0.9653836024,0.4069725879,0.5930274121,0.5480438185,0.1176838811,0.1286950658,0.6142519951,1
MN027300,1027300,-73.937497000,40.854642000,34454.502458,0.1316925044,0.0558533145,49.495693875,5.4995215416,1,71.493780041,0.5812998986,0.1764648004,0.8235351996,0.7186265573,0.0832573686,0.1626496409,0.3079010375,1
MN027500,1027500,-73.938592000,40.855641000,32904.131324,0.0649109792,0.0193387399,0,0,0,109.84316837,0.346829472,0.0959051695,0.9040948305,0.663029525,0.0320924262,0.1925074184,0.2288575668,1
MN027700,1027700,-73.927873000,40.855811000,50165.734923,0.305432984,0.1887278583,30.920694602,0,0,92.762083807,0.9986135977,0.5186172117,0.4813827883,0.6007751938,0.1171403962,0.1632149901,0.7532051282,1
MN027900,1027900,-73.931214000,40.855518000,65686.175975,0.3057417913,0.1290453074,39.085619842,11.167319955,1,94.922219617,0.3908554112,0.1097614227,0.8902385773,0.6580565806,0.0696186962,0.0841550493,0.7144678681,1
MN028100,1028100,-73.934511000,40.856524000,42081.71045,0.0689247735,0.0666666667,16.574127787,16.574127787,1,66.296511146,0.1739681978,0.0455685414,0.9544314586,0.6375098503,0.0646178093,0.2248916896,0.1776289878,1
MN028300,1028300,-73.928227000,40.859330000,58058.071945,0.2974303554,0.1446469248,13.872896522,13.872896522,1,69.36448261,0.5582652982,0.1676843737,0.8323156263,0.619112628,0.1023890785,0.1158900836,0.6630824373,1
MN028500,1028500,-73.928198000,40.861637000,70195.838945,0.3654925373,0.1531914894,8.3656106477,0,0,108.75293842,0.7841548347,0.2677043019,0.7322956981,0.6288209607,0.0746327908,0.0930759147,0.7780955786,1
MN028700,1028700,-73.930872000,40.864362000,10851.847344,0.1975609756,0.1141795008,26.252544707,9.5463798934,1,50.11849444,0.9869766757,0.4429401099,0.5570598901,0.6357366771,0.1103448276,0.0859907631,0.6571365736,1
MN028900,1028900,-73.918448000,40.860809000,11713.38462,0.2648101266,0.1636116768,2.9475049371,2.9475049371,1,58.950098741,0.9880455729,0.4453318485,0.5546681515,0.6526946108,0.1163387511,0.1305988928,0.78686462,1
MN029100,1029100,-73.924246000,40.863697000,66823.501545,0.3575008083,0.1895329441,10.766696455,10.766696455,1,37.683437591,0.8002047868,0.2765077109,0.7234922891,0.6107133386,0.1100503845,0.0725851929,0.8271972932,1
MN029300,1029300,-73.919422000,40.866718000,66537.625693,0.3836211463,0.1274213075,41.926670254,27.951113502,1,97.828897259,0.7286194002,0.2395289844,0.7604710156,0.5760908123,0.1248669741,0.0766645663,0.7861793741,1
